EAN,PRODUTO,REFERENCIA,DESCRICAO,COR,TAMANHO,ESTOQUE,LOCALIZADOR
9000005130130,539366,232001909,VESTIDO CURTO PLANO LISO COSTAS CRUZADAS,CARAMELO,GG,8,09 05 06
9000005086376,535582,232001909,VESTIDO CURTO PLANO LISO COSTAS CRUZADAS,VERMELHO,P,3,09 05 06
9000005086390,535584,232001909,VESTIDO CURTO PLANO LISO COSTAS CRUZADAS,VERMELHO,G,3,09 05 06
9000005086406,535585,232001909,VESTIDO CURTO PLANO LISO COSTAS CRUZADAS,VERMELHO,GG,2,09 05 06
9000005060178,533529,231003949,CROPPED PLANO ESTAMPA SANTA MARINA,ESTAMPADO,M,29,09 05 05
9000005060185,533530,231003949,CROPPED PLANO ESTAMPA SANTA MARINA,ESTAMPADO,G,5,09 05 05
9000005068280,534164,231003962,BLUSA PLANA MANGA LONGA ESTAMPA FLOR DE MAYO,ESTAMPADO,P,32,09 05 05
9000005068297,534165,231003962,BLUSA PLANA MANGA LONGA ESTAMPA FLOR DE MAYO,ESTAMPADO,M,1,09 05 05
9000005068310,534167,231003962,BLUSA PLANA MANGA LONGA ESTAMPA FLOR DE MAYO,ESTAMPADO,GG,6,09 05 05
9000005047940,532570,231003936,BLUSA PLANA MANGA 3/4 ESTAMPA BAILE EQUESTRE,ESTAMPADO,P,21,09 05 04
9000005047964,532572,231003936,BLUSA PLANA MANGA 3/4 ESTAMPA BAILE EQUESTRE,ESTAMPADO,G,4,09 05 04
9000005047971,532573,231003936,BLUSA PLANA MANGA 3/4 ESTAMPA BAILE EQUESTRE,ESTAMPADO,GG,15,09 05 04
9000005104698,537129,321000300,T-SHIRT MALHA ADORABLE ESTAMPA LA PUREZA,ESTAMPADO,8,24,09 05 04
9000005104704,537130,321000300,T-SHIRT MALHA ADORABLE ESTAMPA LA PUREZA,ESTAMPADO,10,9,09 05 04
9000005086451,535586,232001910,VESTIDO MIDI PLANO ESTAMPA LA VICTORIA,ESTAMPADO,P,18,09 05 02
9000005086468,535587,232001910,VESTIDO MIDI PLANO ESTAMPA LA VICTORIA,ESTAMPADO,M,9,09 05 02
9000005086475,535588,232001910,VESTIDO MIDI PLANO ESTAMPA LA VICTORIA,ESTAMPADO,G,10,09 05 02
9000005086482,535589,232001910,VESTIDO MIDI PLANO ESTAMPA LA VICTORIA,ESTAMPADO,GG,25,09 05 02
9000005048961,532621,216000071,JAQUETA SARJA CROPPED COM ZIPER FRONTAL,CARAMELO,P,9,09 05 01
9000005048985,532623,216000071,JAQUETA SARJA CROPPED COM ZIPER FRONTAL,CARAMELO,G,4,09 05 01
9000005048992,532624,216000071,JAQUETA SARJA CROPPED COM ZIPER FRONTAL,CARAMELO,GG,6,09 05 01
9000005129714,539324,216000071,JAQUETA SARJA CROPPED COM ZIPER FRONTAL,PRETO,P,2,09 05 01
9000005129721,539325,216000071,JAQUETA SARJA CROPPED COM ZIPER FRONTAL,PRETO,M,5,09 05 01
9000005129738,539326,216000071,JAQUETA SARJA CROPPED COM ZIPER FRONTAL,PRETO,G,9,09 05 01
9000005129745,539327,216000071,JAQUETA SARJA CROPPED COM ZIPER FRONTAL,PRETO,GG,12,09 05 01
9000005082408,535313,232001902,VESTIDO CURTO PLANO ESTAMPA MÁLAGA,ESTAMPADO,P,30,09 04 06
9000005082422,535315,232001902,VESTIDO CURTO PLANO ESTAMPA MÁLAGA,ESTAMPADO,G,6,09 04 06
9000005082439,535316,232001902,VESTIDO CURTO PLANO ESTAMPA MÁLAGA,ESTAMPADO,GG,2,09 04 06
9000005076988,534899,331000251,BLUSA PLANA ESTAMPA SANTA MARINA,ESTAMPADO,8,24,09 04 05
9000005076995,534900,331000251,BLUSA PLANA ESTAMPA SANTA MARINA,ESTAMPADO,10,5,09 04 05
9000005063124,533749,332000735,VESTIDO PLANO EM A ESTAMPA EQUESTRIA,ESTAMPADO,8,15,09 04 05
9000005063131,533750,332000735,VESTIDO PLANO EM A ESTAMPA EQUESTRIA,ESTAMPADO,10,9,09 04 05
9000005063148,533751,332000735,VESTIDO PLANO EM A ESTAMPA EQUESTRIA,ESTAMPADO,12,3,09 04 05
9000005134268,539779,335000052,SHORT PLANO LISO ROSA BARBIE C/ ELÁSTICO,PINK,6,1,09 04 05
9000005134275,539780,335000052,SHORT PLANO LISO ROSA BARBIE C/ ELÁSTICO,PINK,8,13,09 04 05
9000005134282,539781,335000052,SHORT PLANO LISO ROSA BARBIE C/ ELÁSTICO,PINK,10,14,09 04 05
9000005134299,539782,335000052,SHORT PLANO LISO ROSA BARBIE C/ ELÁSTICO,PINK,12,14,09 04 05
9000005083825,535415,232001908,VESTIDO CURTO PLANO ESTAMPA TRIANA,ESTAMPADO,P,19,09 04 04
9000005083832,535416,232001908,VESTIDO CURTO PLANO ESTAMPA TRIANA,ESTAMPADO,M,3,09 04 04
9000005083849,535417,232001908,VESTIDO CURTO PLANO ESTAMPA TRIANA,ESTAMPADO,G,18,09 04 04
9000005083856,535418,232001908,VESTIDO CURTO PLANO ESTAMPA TRIANA,ESTAMPADO,GG,22,09 04 04
9000004970966,526346,216000069,JAQUETA JEANS CROPPED COM BOLSOS FRENTE,JEANS,P,43,09 04 03
9000004970973,526347,216000069,JAQUETA JEANS CROPPED COM BOLSOS FRENTE,JEANS,M,28,09 04 03
9000004970980,526348,216000069,JAQUETA JEANS CROPPED COM BOLSOS FRENTE,JEANS,G,31,09 04 03
9000004970997,526349,216000069,JAQUETA JEANS CROPPED COM BOLSOS FRENTE,JEANS,GG,32,09 04 03
9000005084266,535438,233000258,CALÇA PLANA ESTAMPA TRIANA,AZUL,38,31,09 03 06
9000005084280,535439,233000258,CALÇA PLANA ESTAMPA TRIANA,AZUL,40,9,09 03 06
9000005084303,535440,233000258,CALÇA PLANA ESTAMPA TRIANA,AZUL,42,11,09 03 06
9000005138068,540064,231003989,CAMISA PLANA LISA COM BOTÕES COBERTOS,AZUL MARINHO,P,20,09 03 05
9000005138082,540066,231003989,CAMISA PLANA LISA COM BOTÕES COBERTOS,AZUL MARINHO,G,2,09 03 05
9000005138099,540067,231003989,CAMISA PLANA LISA COM BOTÕES COBERTOS,AZUL MARINHO,GG,11,09 03 05
9000005097907,536530,231003989,CAMISA PLANA LISA COM BOTÕES COBERTOS,OFF WHITE,P,5,09 03 05
9000005097914,536531,231003989,CAMISA PLANA LISA COM BOTÕES COBERTOS,OFF WHITE,M,5,09 03 05
9000005097921,536532,231003989,CAMISA PLANA LISA COM BOTÕES COBERTOS,OFF WHITE,G,6,09 03 05
9000005097938,536533,231003989,CAMISA PLANA LISA COM BOTÕES COBERTOS,OFF WHITE,GG,6,09 03 05
9000005128984,539246,332000744,VESTIDO PLANO CURTO COM BORDADO MANGA,PINK,8,27,09 03 04
9000005128991,539247,332000744,VESTIDO PLANO CURTO COM BORDADO MANGA,PINK,10,10,09 03 04
9000005129004,539248,332000744,VESTIDO PLANO CURTO COM BORDADO MANGA,PINK,12,1,09 03 04
9000005066828,534086,231003958,BLUSA PLANA MANGA CURTA ESTAMPA SAN BASÍLIO,ESTAMPADO,P,5,09 03 03
9000005066835,534087,231003958,BLUSA PLANA MANGA CURTA ESTAMPA SAN BASÍLIO,ESTAMPADO,M,26,09 03 03
9000005066842,534088,231003958,BLUSA PLANA MANGA CURTA ESTAMPA SAN BASÍLIO,ESTAMPADO,G,4,09 03 03
9000005066859,534089,231003958,BLUSA PLANA MANGA CURTA ESTAMPA SAN BASÍLIO,ESTAMPADO,GG,4,09 03 03
9000005169376,542326,214000482,SAIA JEANS MIDI COM ABERTURA FRENTE,JEANS,36,3,09 03 02
9000005169383,542327,214000482,SAIA JEANS MIDI COM ABERTURA FRENTE,JEANS,38,20,09 03 02
9000005169390,542328,214000482,SAIA JEANS MIDI COM ABERTURA FRENTE,JEANS,40,17,09 03 02
9000005169406,542329,214000482,SAIA JEANS MIDI COM ABERTURA FRENTE,JEANS,42,21,09 03 02
9000005121176,538560,231003985,BLUSA PLANA MANGA CURTA LISO COM MARTINGALE,AMARELO,P,35,09 02 06
9000005121183,538561,231003985,BLUSA PLANA MANGA CURTA LISO COM MARTINGALE,AMARELO,M,18,09 02 06
9000005121190,538562,231003985,BLUSA PLANA MANGA CURTA LISO COM MARTINGALE,AMARELO,G,22,09 02 06
9000005121206,538563,231003985,BLUSA PLANA MANGA CURTA LISO COM MARTINGALE,AMARELO,GG,23,09 02 06
9000005121220,538564,231003985,BLUSA PLANA MANGA CURTA LISO COM MARTINGALE,AMARELO,XG,5,09 02 06
9000005095484,536324,231003985,BLUSA PLANA MANGA CURTA LISO COM MARTINGALE,VERMELHO,P,24,09 02 06
9000005095491,536325,231003985,BLUSA PLANA MANGA CURTA LISO COM MARTINGALE,VERMELHO,M,19,09 02 06
9000005095507,536326,231003985,BLUSA PLANA MANGA CURTA LISO COM MARTINGALE,VERMELHO,G,15,09 02 06
9000005095514,536327,231003985,BLUSA PLANA MANGA CURTA LISO COM MARTINGALE,VERMELHO,GG,18,09 02 06
9000005121213,538559,231003985,BLUSA PLANA MANGA CURTA LISO COM MARTINGALE,VERMELHO,XG,4,09 02 06
9000005130321,539385,231003974,CAMISA CROPPED PLANA COM DET PREGAS FRENTE,AZUL,P,15,09 02 03
9000005130338,539386,231003974,CAMISA CROPPED PLANA COM DET PREGAS FRENTE,AZUL,M,8,09 02 03
9000005130345,539387,231003974,CAMISA CROPPED PLANA COM DET PREGAS FRENTE,AZUL,G,12,09 02 03
9000005130352,539388,231003974,CAMISA CROPPED PLANA COM DET PREGAS FRENTE,AZUL,GG,18,09 02 03
9000005130451,539398,231003974,CAMISA CROPPED PLANA COM DET PREGAS FRENTE,ROSA,P,32,09 02 03
9000005130468,539399,231003974,CAMISA CROPPED PLANA COM DET PREGAS FRENTE,ROSA,M,10,09 02 03
9000005130475,539400,231003974,CAMISA CROPPED PLANA COM DET PREGAS FRENTE,ROSA,G,10,09 02 03
9000005130482,539401,231003974,CAMISA CROPPED PLANA COM DET PREGAS FRENTE,ROSA,GG,17,09 02 03
9000005102403,536938,235001217,SHORT SAIA PLANO LISO COM DETALHES DE ILHOS,LARANJA,38,22,09 02 02
9000005102410,536939,235001217,SHORT SAIA PLANO LISO COM DETALHES DE ILHOS,LARANJA,40,9,09 02 02
9000005102427,536940,235001217,SHORT SAIA PLANO LISO COM DETALHES DE ILHOS,LARANJA,42,15,09 02 02
9000005060345,533537,235001217,SHORT SAIA PLANO LISO COM DETALHES DE ILHOS,VERDE,38,4,09 02 02
9000005060352,533538,235001217,SHORT SAIA PLANO LISO COM DETALHES DE ILHOS,VERDE,40,6,09 02 02
9000005060369,533539,235001217,SHORT SAIA PLANO LISO COM DETALHES DE ILHOS,VERDE,42,9,09 02 02
9000005190073,544002,232001960,VESTIDO PLANO XADREZ FIRENZE,AZUL,M,8,09 02 01
9000005170181,542391,232001960,VESTIDO PLANO XADREZ FIRENZE,BEGE,M,8,09 02 01
9000005170341,542397,235001248,SHORT SAIA PLANO XADREZ FIRENZE,BEGE,42,1,09 01 06
9000005109815,537634,335000055,SHORT PLANO ESTAMPA SAN BASÍLIO,OCRE,8,15,09 01 06
9000005109822,537635,335000055,SHORT PLANO ESTAMPA SAN BASÍLIO,OCRE,10,3,09 01 06
9000005109839,537636,335000055,SHORT PLANO ESTAMPA SAN BASÍLIO,OCRE,12,3,09 01 06
9000005067139,534099,235001219,SHORT SAIA PLANO ESTAMPA FLOR DE MAYO,ESTAMPADO,38,20,09 01 05
9000005127680,539128,235001224,SHORT PLANO LISO COM DETALHE DE BOTÕES,OFF WHITE,38,5,09 01 05
9000005127703,539129,235001224,SHORT PLANO LISO COM DETALHE DE BOTÕES,OFF WHITE,40,1,09 01 05
9000005127673,539123,235001224,SHORT PLANO LISO COM DETALHE DE BOTÕES,PINK,38,23,09 01 05
9000005047704,532558,231003933,CROPPED PLANO ESTAMPA BAILE EQUESTRE,ESTAMPADO,P,36,09 01 04
9000005047711,532559,231003933,CROPPED PLANO ESTAMPA BAILE EQUESTRE,ESTAMPADO,M,9,09 01 04
9000005047728,532560,231003933,CROPPED PLANO ESTAMPA BAILE EQUESTRE,ESTAMPADO,G,10,09 01 04
9000005047735,532561,231003933,CROPPED PLANO ESTAMPA BAILE EQUESTRE,ESTAMPADO,GG,23,09 01 04
9000005050193,532731,232001880,VESTIDO PLANO CURTO ESTAMPA ENAMORADOS,ESTAMPADO,P,21,09 01 03
9000005050209,532732,232001880,VESTIDO PLANO CURTO ESTAMPA ENAMORADOS,ESTAMPADO,M,7,09 01 03
9000005050216,532733,232001880,VESTIDO PLANO CURTO ESTAMPA ENAMORADOS,ESTAMPADO,G,10,09 01 03
9000005050223,532734,232001880,VESTIDO PLANO CURTO ESTAMPA ENAMORADOS,ESTAMPADO,GG,15,09 01 03
9000005133704,539728,233000257,CALÇA PLANA LISA PANTALONA DET. DE BOLSOS,AZUL,P,6,09 01 02
9000005133735,539729,233000257,CALÇA PLANA LISA PANTALONA DET. DE BOLSOS,AZUL,M,4,09 01 02
9000005133766,539730,233000257,CALÇA PLANA LISA PANTALONA DET. DE BOLSOS,AZUL,G,9,09 01 02
9000005133797,539731,233000257,CALÇA PLANA LISA PANTALONA DET. DE BOLSOS,AZUL,GG,14,09 01 02
9000005133711,539732,233000257,CALÇA PLANA LISA PANTALONA DET. DE BOLSOS,ROSA,P,21,09 01 02
9000005133742,539733,233000257,CALÇA PLANA LISA PANTALONA DET. DE BOLSOS,ROSA,M,7,09 01 02
9000005133773,539734,233000257,CALÇA PLANA LISA PANTALONA DET. DE BOLSOS,ROSA,G,10,09 01 02
9000005133803,539723,233000257,CALÇA PLANA LISA PANTALONA DET. DE BOLSOS,ROSA,GG,12,09 01 02
9000005096719,536424,235001215,SHORT PLANO LISO COM BOLSOS CARGO,BEGE,40,0,08 14 04
9000005128014,539153,231003976,BLUSA PLANA CAVA ESTAMPA TRIANA,ESTAMPADO,P,28,08 16 06
9000005128038,539155,231003976,BLUSA PLANA CAVA ESTAMPA TRIANA,ESTAMPADO,G,1,08 16 06
9000005128045,539156,231003976,BLUSA PLANA CAVA ESTAMPA TRIANA,ESTAMPADO,GG,17,08 16 06
9000005095644,536332,231003987,BLUSA PLANA MANGA CURTA ESTAMPA LA VICTORIA,ESTAMPADO,P,31,08 16 05
9000005095668,536334,231003987,BLUSA PLANA MANGA CURTA ESTAMPA LA VICTORIA,ESTAMPADO,G,4,08 16 05
9000005095675,536335,231003987,BLUSA PLANA MANGA CURTA ESTAMPA LA VICTORIA,ESTAMPADO,GG,8,08 16 05
9000005130444,539397,231003987,BLUSA PLANA MANGA CURTA ESTAMPA LA VICTORIA,ESTAMPADO,XG,2,08 16 05
9000005139874,540183,232001877,VESTIDO PLANO CURTO LISO BUSTO FRANZIDO,MARINHO,P,13,08 16 03
9000005139881,540184,232001877,VESTIDO PLANO CURTO LISO BUSTO FRANZIDO,MARINHO,M,10,08 16 03
9000005139898,540185,232001877,VESTIDO PLANO CURTO LISO BUSTO FRANZIDO,MARINHO,G,15,08 16 03
9000005139904,540186,232001877,VESTIDO PLANO CURTO LISO BUSTO FRANZIDO,MARINHO,GG,16,08 16 03
9000005132455,539596,232001877,VESTIDO PLANO CURTO LISO BUSTO FRANZIDO,PINK,P,33,08 16 03
9000005132479,539597,232001877,VESTIDO PLANO CURTO LISO BUSTO FRANZIDO,PINK,M,16,08 16 03
9000005132493,539598,232001877,VESTIDO PLANO CURTO LISO BUSTO FRANZIDO,PINK,G,11,08 16 03
9000005132516,539599,232001877,VESTIDO PLANO CURTO LISO BUSTO FRANZIDO,PINK,GG,20,08 16 03
9000005048879,532616,215001038,SHORT JEANS COM DETONADO,JEANS,36,4,08 16 02
9000005048886,532617,215001038,SHORT JEANS COM DETONADO,JEANS,38,42,08 16 02
9000005048893,532618,215001038,SHORT JEANS COM DETONADO,JEANS,40,19,08 16 02
9000005048909,532619,215001038,SHORT JEANS COM DETONADO,JEANS,42,20,08 16 02
9000005048381,532592,213000829,CALÇA JEANS CIGARRETE,JEANS,38,37,08 16 01
9000005048398,532593,213000829,CALÇA JEANS CIGARRETE,JEANS,40,21,08 16 01
9000005048404,532594,213000829,CALÇA JEANS CIGARRETE,JEANS,42,20,08 16 01
9000005108719,537523,233000256,CALÇA PLANA LISA COM CÓS TRANSPASSADO E ELÁSTICO,PRETO,40,6,08 15 05
9000005108733,537524,233000256,CALÇA PLANA LISA COM CÓS TRANSPASSADO E ELÁSTICO,PRETO,42,9,08 15 05
9000005108740,537529,233000256,CALÇA PLANA LISA COM CÓS TRANSPASSADO E ELÁSTICO,VERMELHO,42,5,08 15 05
9000005117964,538241,237001059,MACACÃO PLANO LISO COM CINTO,PRETO,P,23,08 15 05
9000005117971,538245,237001059,MACACÃO PLANO LISO COM CINTO,VERMELHO CRS8219,P,21,08 15 05
9000005117995,538246,237001059,MACACÃO PLANO LISO COM CINTO,VERMELHO CRS8219,M,8,08 15 05
9000005118015,538247,237001059,MACACÃO PLANO LISO COM CINTO,VERMELHO CRS8219,G,7,08 15 05
9000005118039,538248,237001059,MACACÃO PLANO LISO COM CINTO,VERMELHO CRS8219,GG,15,08 15 05
9000005090670,535905,332000745,VESTIDO PLANO CURTO DECOTE REDONDO COSTA,VERMELHO,8,30,08 15 04
9000005090687,535906,332000745,VESTIDO PLANO CURTO DECOTE REDONDO COSTA,VERMELHO,10,12,08 15 04
9000005090694,535907,332000745,VESTIDO PLANO CURTO DECOTE REDONDO COSTA,VERMELHO,12,5,08 15 04
9000005047544,532550,232001879,VESTIDO PLANO LONGO ESTAMPA BAILE EQUESTRE,ESTAMPADO,P,11,08 15 03
9000005047551,532551,232001879,VESTIDO PLANO LONGO ESTAMPA BAILE EQUESTRE,ESTAMPADO,M,2,08 15 03
9000005047568,532552,232001879,VESTIDO PLANO LONGO ESTAMPA BAILE EQUESTRE,ESTAMPADO,G,13,08 15 03
9000005047575,532553,232001879,VESTIDO PLANO LONGO ESTAMPA BAILE EQUESTRE,ESTAMPADO,GG,17,08 15 03
9000005081876,535285,222001060,VESTIDO MALHA MIDI ESTAMPA LA PUREZA,ESTAMPADO,GG,9,08 14 06
9000005049326,532648,235001215,SHORT PLANO LISO COM BOLSOS CARGO,PRETO,38,19,08 14 04
9000005049333,532649,235001215,SHORT PLANO LISO COM BOLSOS CARGO,PRETO,40,21,08 14 04
9000005049340,532650,235001215,SHORT PLANO LISO COM BOLSOS CARGO,PRETO,42,19,08 14 04
9000005113874,537945,237001057,MACAQUINHO PLANO LISO COM TOP,ROSÊ,P,3,08 14 03
9000005113911,537947,237001057,MACAQUINHO PLANO LISO COM TOP,ROSÊ,G,2,08 14 03
9000005113867,537941,237001057,MACAQUINHO PLANO LISO COM TOP,VINHO,P,10,08 14 03
9000005118930,538338,236000329,BLAZER PLANO LISO ACINTURADO,BORDÔ,GG,3,08 14 02
9000005051916,532845,236000329,BLAZER PLANO LISO ACINTURADO,PRETO,P,20,08 14 02
9000005051923,532846,236000329,BLAZER PLANO LISO ACINTURADO,PRETO,M,35,08 14 02
9000005051930,532847,236000329,BLAZER PLANO LISO ACINTURADO,PRETO,G,15,08 14 02
9000005095309,536315,221001720,T-SHIRT DECOTE V LUMINE,AZUL,P,33,08 13 05
9000005095316,536316,221001720,T-SHIRT DECOTE V LUMINE,AZUL,M,32,08 13 05
9000005095323,536317,221001720,T-SHIRT DECOTE V LUMINE,AZUL,G,32,08 13 05
9000005095330,536318,221001720,T-SHIRT DECOTE V LUMINE,AZUL,GG,36,08 13 05
9000005133025,539651,221001720,T-SHIRT DECOTE V LUMINE,AZUL,XG,10,08 13 05
9000005162650,541805,221001720,T-SHIRT DECOTE V LUMINE,BRANCO C/ OURO,P,33,08 13 05
9000005162667,541806,221001720,T-SHIRT DECOTE V LUMINE,BRANCO C/ OURO,M,8,08 13 05
9000005162674,541807,221001720,T-SHIRT DECOTE V LUMINE,BRANCO C/ OURO,G,8,08 13 05
9000005162681,541808,221001720,T-SHIRT DECOTE V LUMINE,BRANCO C/ OURO,GG,8,08 13 05
9000005099093,537229,232001881,VESTIDO PLANO CURTO OMBRO ASSIMÉTRICO,PRETO,GG,7,08 13 04
9000005127833,539133,232001899,VESTIDO PLANO MIDI DET. TRANSPASSE BUSTO,MARINHO,P,2,08 13 04
9000005063001,533742,337000133,MACAQUINHO PLANO ESTAMPA FLOR NINÃ,ESTAMPADO,4,1,08 13 03
9000005063025,533744,337000133,MACAQUINHO PLANO ESTAMPA FLOR NINÃ,ESTAMPADO,8,31,08 13 03
9000005063032,533745,337000133,MACAQUINHO PLANO ESTAMPA FLOR NINÃ,ESTAMPADO,10,6,08 13 03
9000005063049,533746,337000133,MACAQUINHO PLANO ESTAMPA FLOR NINÃ,ESTAMPADO,12,6,08 13 03
9000005108634,537517,233000255,CALÇA PLANA LISA COM DET ABOTOAMENTO FRENTE,ROSÊ,38,5,08 13 02
9000005066651,534077,233000255,CALÇA PLANA LISA COM DET ABOTOAMENTO FRENTE,VINHO,36,5,08 13 02
9000005066668,534078,233000255,CALÇA PLANA LISA COM DET ABOTOAMENTO FRENTE,VINHO,38,29,08 13 02
9000005066675,534079,233000255,CALÇA PLANA LISA COM DET ABOTOAMENTO FRENTE,VINHO,40,14,08 13 02
9000005066682,534080,233000255,CALÇA PLANA LISA COM DET ABOTOAMENTO FRENTE,VINHO,42,14,08 13 02
9000005128076,539158,231003948,CROPPED PLANO LISO COM DETALHES DE FAIXA,PINK,P,11,08 12 06
9000005128090,539160,231003948,CROPPED PLANO LISO COM DETALHES DE FAIXA,PINK,G,1,08 12 06
9000005066446,534066,231003956,BLUSA PLANA ESTAMPA CASTELA,ESTAMPADO,P,72,08 12 05
9000005066453,534067,231003956,BLUSA PLANA ESTAMPA CASTELA,ESTAMPADO,M,53,08 12 05
9000005066460,534068,231003956,BLUSA PLANA ESTAMPA CASTELA,ESTAMPADO,G,57,08 12 05
9000005066477,534069,231003956,BLUSA PLANA ESTAMPA CASTELA,ESTAMPADO,GG,59,08 12 05
9000005126737,539030,332000741,VESTIDO PLANO CURTO ESTAMPA SAN BASÍLIO,OCRE,8,41,08 12 04
9000005126744,539031,332000741,VESTIDO PLANO CURTO ESTAMPA SAN BASÍLIO,OCRE,10,13,08 12 04
9000005126751,539032,332000741,VESTIDO PLANO CURTO ESTAMPA SAN BASÍLIO,OCRE,12,16,08 12 04
9000005081760,535278,222001059,VESTIDO MALHA CURTO ESTAMPA LA PUREZA,ESTAMPADO,P,7,08 12 03
9000005081784,535280,222001059,VESTIDO MALHA CURTO ESTAMPA LA PUREZA,ESTAMPADO,G,1,08 12 03
9000005081791,535281,222001059,VESTIDO MALHA CURTO ESTAMPA LA PUREZA,ESTAMPADO,GG,7,08 12 03
9000005108092,537460,231003957,BLUSA PLANA LISA ACETINADA MANGAS COM PREGAS,BORDÔ,GG,7,08 11 05
9000005108047,537461,231003957,BLUSA PLANA LISA ACETINADA MANGAS COM PREGAS,VERDE,P,17,08 11 05
9000005108085,537463,231003957,BLUSA PLANA LISA ACETINADA MANGAS COM PREGAS,VERDE,G,2,08 11 05
9000005108108,537464,231003957,BLUSA PLANA LISA ACETINADA MANGAS COM PREGAS,VERDE,GG,17,08 11 05
9000005163053,541829,231004076,T-SHIRT PLANA LISA C/ BABADOS,VINHO,GG,3,08 11 04
9000005048022,532574,233000249,CALÇA PLANA ESTAMPA BAILE EQUESTRE,ESTAMPADO,P,16,08 11 04
9000005048046,532576,233000249,CALÇA PLANA ESTAMPA BAILE EQUESTRE,ESTAMPADO,G,3,08 11 04
9000005087564,535663,233000251,CALÇA PLANA LISA COM ABOTOAMENTO BARRA,MOSTARDA,38,11,08 11 04
9000005133308,539686,233000253,CALÇA PLANA LISA CÓS DIFERENCIADO,OFF WHITE,38,8,08 11 03
9000005133322,539687,233000253,CALÇA PLANA LISA CÓS DIFERENCIADO,OFF WHITE,40,2,08 11 03
9000005133346,539688,233000253,CALÇA PLANA LISA CÓS DIFERENCIADO,OFF WHITE,42,3,08 11 03
9000005133292,539681,233000253,CALÇA PLANA LISA CÓS DIFERENCIADO,PINK,38,26,08 11 03
9000005133315,539682,233000253,CALÇA PLANA LISA CÓS DIFERENCIADO,PINK,40,2,08 11 03
9000005133339,539683,233000253,CALÇA PLANA LISA CÓS DIFERENCIADO,PINK,42,6,08 11 03
9000005109242,537578,213000830,CALÇA SARJA COM BOLSO SOBREPOSTO,CARAMELO,36,1,08 11 01
9000005109259,537579,213000830,CALÇA SARJA COM BOLSO SOBREPOSTO,CARAMELO,38,26,08 11 01
9000005109266,537580,213000830,CALÇA SARJA COM BOLSO SOBREPOSTO,CARAMELO,40,10,08 11 01
9000005109273,537581,213000830,CALÇA SARJA COM BOLSO SOBREPOSTO,CARAMELO,42,3,08 11 01
9000005113324,537907,213000830,CALÇA SARJA COM BOLSO SOBREPOSTO,PRETO,36,4,08 11 01
9000005113331,537908,213000830,CALÇA SARJA COM BOLSO SOBREPOSTO,PRETO,38,17,08 11 01
9000005113348,537909,213000830,CALÇA SARJA COM BOLSO SOBREPOSTO,PRETO,40,19,08 11 01
9000005113355,537910,213000830,CALÇA SARJA COM BOLSO SOBREPOSTO,PRETO,42,19,08 11 01
9000005113362,537911,213000830,CALÇA SARJA COM BOLSO SOBREPOSTO,PRETO,44,2,08 11 01
9000005056638,533274,221001710,BLUSA MALHA FOIL DOURADO,BEGE,P,13,08 10 05
9000005056652,533276,221001710,BLUSA MALHA FOIL DOURADO,BEGE,G,4,08 10 05
9000005056669,533277,221001710,BLUSA MALHA FOIL DOURADO,BEGE,GG,20,08 10 05
9000005086116,535564,221001710,BLUSA MALHA FOIL DOURADO,BEGE,XG,5,08 10 05
9000005129486,539301,231003983,CROPPED PLANO LISO DECOTE QUADRADO COM BOTÕES,MARINHO,P,8,08 10 05
9000005129516,539304,231003983,CROPPED PLANO LISO DECOTE QUADRADO COM BOTÕES,MARINHO,GG,4,08 10 05
9000005091042,535924,231003983,CROPPED PLANO LISO DECOTE QUADRADO COM BOTÕES,PINK,G,1,08 10 05
9000005091059,535925,231003983,CROPPED PLANO LISO DECOTE QUADRADO COM BOTÕES,PINK,GG,2,08 10 05
9000005047629,532554,237001054,MACAQUINHO PLANO ESTAMPA BAILE EQUESTRE,ESTAMPADO,P,25,08 10 04
9000005047643,532556,237001054,MACAQUINHO PLANO ESTAMPA BAILE EQUESTRE,ESTAMPADO,G,10,08 10 04
9000005058281,533373,237001055,MACAQUINHO PLANO LISO COM BUSTO TRANSPASSADO,MOSTARDA,G,2,08 10 04
9000005105572,537213,237001055,MACAQUINHO PLANO LISO COM BUSTO TRANSPASSADO,VERDE,P,16,08 10 04
9000005105602,537216,237001055,MACAQUINHO PLANO LISO COM BUSTO TRANSPASSADO,VERDE,GG,3,08 10 04
9000005151845,541027,232001845,VESTIDO PLANO MIDI COM DETALHE DE BOTÕES,VERDE,P,21,08 10 02
9000005151852,541028,232001845,VESTIDO PLANO MIDI COM DETALHE DE BOTÕES,VERDE,M,12,08 10 02
9000005151869,541029,232001845,VESTIDO PLANO MIDI COM DETALHE DE BOTÕES,VERDE,G,10,08 10 02
9000005151876,541030,232001845,VESTIDO PLANO MIDI COM DETALHE DE BOTÕES,VERDE,GG,16,08 10 02
9000005131724,539528,232001845,VESTIDO PLANO MIDI COM DETALHE DE BOTÕES,VERMELHO,P,22,08 10 02
9000005131748,539529,232001845,VESTIDO PLANO MIDI COM DETALHE DE BOTÕES,VERMELHO,M,15,08 10 02
9000005131762,539530,232001845,VESTIDO PLANO MIDI COM DETALHE DE BOTÕES,VERMELHO,G,12,08 10 02
9000005131786,539531,232001845,VESTIDO PLANO MIDI COM DETALHE DE BOTÕES,VERMELHO,GG,16,08 10 02
